taxa,3329_11-01-16,6100_12-27-16,1894_04-24-18,6070_08-30-17,6037_07-10-18,3660_09-20-16,5702_04-26-16,8118_02-09-16,1320_03-23-16,4489_11-17-15,4374_02-28-17,8186_11-22-16,6995_03-15-16,5338_08-04-17,0010_07-09-16,7786_11-08-16,7953_05-15-18,5287_10-19-16,4759_08-16-16,5913_01-24-17,4100_01-03-17,1203_01-23-17,4657_08-23-16,4582_05-23-17,9059_02-02-16,0963_05-23-17,1985_06-07-16,9591_03-14-17,1709_09-19-17,9120_02-09-16,8120_05-22-18,7768_08-15-17,3369_08-07-18,3898_12-27-16,8633_04-19-16,3227_08-15-17,3899_06-13-18,8507_05-03-16,2651_11-22-16,6753_10-30-18,4471_01-03-17,1593_09-12-17,7005_02-14-18,5975_07-18-17,5890_09-27-16,8012_12-09-15,9190_03-14-18,5160_07-19-16,6673_12-07-16,8344_05-02-17,9176_03-29-16,7551_11-02-16,3836_02-27-17,5432_01-27-16,2045_08-21-17,4954_11-23-16,3315_06-07-16,0354_01-10-17,0904_07-10-17,7660_05-01-18,4018_01-05-16,3321_03-08-16,3921_07-18-17,5600_07-10-17,0677_08-19-17,4546_04-26-16,9371_10-16-18,4913_03-07-17,3955_08-25-17,8158_04-12-16,3545_12-13-16,2409_08-02-16
Buchnera,0,0,5,30,0,9,1,4,0,2,3,3,9,1,2,1,1,0,0,1,6,0,1,0,5,0,0,15,1,0,2,2,1,23,0,2,0,2,2,8,1,1,4,73,4,0,0,0,0,0,0,0,0,71,1,0,0,1,0,7,0,2,26,18,0,52,9,24,0,3,0,0
Wigglesworthia,3,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,5,0,7,0,0
Pantoea,14,2,57,37,4,7,278,2,53,363,103,56,119,16,2,4,7,1,2,101,89,2,6,80,507,1,276,46431,3,51,91,28,28,10903,13,61,44,16,57,8,7,4,457,105,103,2,17,73,9,2,3,45,15,983,51,4,9,4,3,24,3,17,61,164,116,3,28,2387,73,895,3,3
Tatumella,0,0,4,0,0,1,1,2,4,27,10,2,18,0,0,0,0,0,0,5,8,0,0,6,33,0,0,20,0,2,0,1,1,2,6,8,0,0,3,0,0,1,20,3,3,0,0,4,1,0,0,0,2,12,6,0,0,0,0,5,0,0,0,1,6,1,1,95,1,31,0,0
Phaseolibacter,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,2,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,2,1,0,0,1,0,0,0,0,1,5,0,0,1,0,0,1,0,0,0,0,1,2,0,14,0,4,0,0
unclassified Erwiniaceae,0,0,3,0,0,0,15,0,1,9,9,30,2,0,1,0,0,0,0,1,2,0,31,19,16,0,2,4,0,0,1,0,2,6,0,4,0,1,6,0,0,0,14,9,0,0,0,1,1,0,0,0,0,32,0,0,0,0,0,2,0,0,0,3,0,0,0,87,0,2,0,0
Mixta,0,0,1,1,0,0,2,0,0,8,4,4,0,0,0,0,0,0,0,6,3,0,0,7,9,0,0,3,0,0,31,0,2,1,1,3,1,0,2,0,0,0,16,0,0,0,0,1,0,0,0,0,0,7,1,0,1,0,0,0,0,0,3,0,0,0,0,88,0,4,0,1
Brenneria,0,0,2,1,0,0,15,0,13,48,43,7,1,2,1,0,0,0,0,17,13,0,1,18,61,0,14,10,0,0,11,0,6,4,0,8,0,0,7,1,0,1,35,15,3,0,4,10,1,0,0,12,2,17,3,0,4,0,0,1,1,2,21,25,21,0,0,227,4,3,0,0
Sodalis,3,0,9,6,2,8,2,1,41,58,21,7,1,2,0,0,1,0,1,11,8,0,0,8,53,0,9,13,3,1,0,2,1,27,1,15,4,0,9,0,2,4,49,12,2,0,4,10,1,0,0,2,1,28,13,1,1,1,3,1,2,0,2,21,13,1,9,283,5,4,1,0
Pectobacterium,8,0,49,10,3,8,119,0,27,168,51,36,16,51,4,3,4,0,0,43,41,1,2,37,124,0,63,43,0,11,5,3,8,52,2,40,5,1,21,6,9,1,115,90,16,0,6,35,36,2,0,21,9,150,27,3,0,1,1,16,1,1,8,20,104,24,24,585,31,50,2,0
Dickeya,13,0,15,9,1,2,88,4,12,106,32,11,6,1,0,1,0,0,1,22,41,0,1,32,160,1,85,61,1,4,6,32,30,174,3,60,0,1,43,7,2,1,108,66,5,0,1,12,6,5,0,1,5,103,29,1,8,1,0,4,0,2,16,9,50,5,1,728,39,30,0,0
Lonsdalea,0,0,5,0,0,0,0,0,8,18,15,7,0,8,0,1,0,0,0,2,8,0,0,15,27,0,9,14,0,0,0,0,1,5,0,5,1,0,1,1,1,0,16,2,2,0,1,1,0,0,0,1,5,9,2,0,0,0,0,0,0,0,5,0,7,0,0,104,0,2,0,0
Serratia,4,1,117,110,3,3,143,0,104,1523,104,240,80,66,2,4,3,1,1,692,27,6,3,131,716,1,425,153,7,27,2,5,6,178,3,39,98,4,229,20,2,12,631,268,29,14,7,46,5,2,0,9,18,175,87,3,2,5,2,23,7,2,79,200,336,148,23,3314,69,90,1,2
Yersinia,3,0,52,23,64,5,67,2,289,525,213,95,51,23,3,2,0,0,4,186,86,0,9,99,914,1,158,62,5,12,7,186,104,92,5,109,2,11,46,10,6,11,217,148,15,4,7,70,0,1,2,13,13,138,54,4,7,5,0,15,2,1,71,43,70,28,7,1599,112,34,0,3
Rahnella,1,0,11,18,0,0,32,0,13,90,14,18,7,11,0,0,1,0,0,13,18,0,0,22,85,0,55,61,0,30,1,0,2,32,6,9,4,5,14,1,4,2,75,46,5,0,4,8,5,1,0,15,5,69,19,0,1,0,0,6,0,0,5,47,41,1,18,566,14,70,0,0
Rouxiella,0,0,3,1,0,0,2,0,11,13,1,3,3,0,0,0,0,0,1,4,4,1,1,57,21,0,72,3,1,1,0,50,0,3,0,4,1,0,1,0,0,0,22,21,0,0,0,4,0,0,0,2,0,1,27,0,3,1,0,0,0,0,3,0,0,0,1,100,12,5,0,0
Chania,0,0,2,0,0,0,12,0,2,39,43,37,0,0,0,0,0,0,0,6,23,0,0,3,17,0,0,8,0,0,0,0,0,18,2,0,1,0,3,0,2,1,6,2,0,0,0,34,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,7,4,0,2,48,0,1,0,0
unclassified Yersiniaceae,0,0,1,0,0,0,0,0,1,9,5,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,36,0,0,0,0
Candidatus Fukatsuia,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,18,0,0,0,0
Hafnia,0,0,4,4,1,10,25,0,4,22,5,4,1,1,0,0,0,0,0,1,144,0,0,1,48,1,6,4,6,6,1,0,0,29,0,7,0,1,6,8,2,2,32,59,2,1,0,7,0,0,0,1,2,6,3,0,0,0,0,4,0,0,18,0,25,0,0,89,2,3,0,0
Edwardsiella,0,0,7,1,1,1,45,0,5,69,25,11,2,2,0,0,1,0,0,11,13,0,3,7,55,0,3,8,0,0,37,10,6,25,3,20,1,0,10,3,0,2,68,24,1,2,1,17,1,0,0,6,2,35,6,0,1,0,0,4,0,0,15,20,6,5,2,435,1,4,1,0
Obesumbacterium,0,0,1,1,1,0,0,0,0,5,2,2,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,5,2,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,34,0,0,0,0
Morganella,1,0,3,3,1,0,38,0,4,57,10,6,6,7,1,0,0,1,0,7,9,0,1,52,61,0,45,6,0,2,0,4,1,12,0,23,0,0,6,2,1,0,35,9,4,0,0,6,0,0,0,4,2,34,16,0,0,0,1,4,1,0,6,5,73,0,0,413,6,2,0,55
Proteus,0,0,4,79,0,2,7,0,3,830,126,10,5,3,1,0,2,2,0,724,12,0,0,6,20,0,1,231,1,2,1,3,1,45,0,9,3,5,9,5,2,0,10,45010,12,0,0,3,1,0,0,1,2,45,0,1,0,2,3,12,1,3,16,7,6,17,2,61,12,3,0,0
Providencia,1,0,7,20,97,6,6,0,11,166,24,13,17,3,0,0,6,0,1,8,21,0,2,21,95,0,70,85,1,9,2,4,2,76,5,2,3,1,38,1,1,0,27,78,15,1,7,8,3,7,0,1,9,51,17,1,0,4,1,19,1,0,11,19,10,28,12,190,17,14,0,1
Xenorhabdus,6,0,17,21,3,23,71,1,28,112,50,21,123,15,1,0,2,2,3,28,21,2,1,33,98,0,7,43,4,9,4,5,5,87,4,23,28,3,24,5,3,2,92,46,10,2,14,18,9,1,0,5,3,165,16,1,5,3,0,19,1,2,27,38,66,46,10,356,5,31,0,0
Arsenophonus,0,0,0,3,0,1,0,0,4,12,5,3,2,0,1,0,0,0,0,0,1,1,0,13,4,0,0,1,0,0,2,1,0,22,1,1,77,0,2,1,0,10,5,10,1,1,3,3,0,0,0,3,0,13,0,0,0,0,0,5,0,0,2,2,0,2,1,35,0,1,0,0
Photorhabdus,3,0,9,73,0,6,53,0,5,42,13,9,11,0,0,0,1,0,0,14,8,0,0,14,55,0,0,40,0,10,2,2,2,39,0,7,1,2,4,3,1,2,20,12,8,0,1,11,14,0,0,1,7,44,6,0,0,3,0,9,1,0,3,11,34,42,3,110,1,11,0,0
Budvicia,0,0,2,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,1,5,0,0,2,16,1,1,1,0,3,0,0,0,2,0,3,0,0,4,0,0,0,4,0,0,0,0,1,4,0,0,0,0,5,2,0,0,0,6,3,0,0,8,1,0,0,0,14,5,0,0,0
Leminorella,0,0,1,0,0,1,17,0,2,14,9,3,0,13,0,0,0,0,0,4,2,0,0,13,15,0,65,5,0,7,0,0,0,5,0,9,0,0,9,1,0,1,22,22,2,0,0,7,0,2,0,4,0,5,29,0,0,0,0,1,0,1,3,6,15,0,0,89,19,1,0,0
Pragia,0,0,1,0,0,1,1,0,0,3,4,2,0,0,0,0,0,0,0,5,2,0,0,0,6,0,0,2,0,1,0,0,23,2,0,1,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,5,0,0,13,0,1,0,0
Plesiomonas,0,0,2,1,0,0,0,0,11,88,33,27,1,2,0,0,0,0,0,2,38,0,0,2,72,0,0,1,0,4,0,0,0,5,0,10,0,0,5,1,0,0,12,4,5,0,0,1,0,1,0,0,0,9,0,0,0,1,1,1,1,0,1,9,3,1,0,60,0,17,0,0
Grimontella,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0
unclassified Enterobacterales (miscellaneous),1,0,1,1,0,0,0,0,1,12,3,2,1,1,0,0,0,0,0,3,4,0,1,2,19,0,40,3,0,0,0,0,0,3,0,1,0,0,3,0,0,0,12,7,1,0,2,3,0,0,0,0,0,3,11,0,0,0,0,2,0,0,0,5,0,8,0,60,3,5,0,0
Phytobacter,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
Legionella,5,0,49,50,6,1251,91,2,43,139,1,10,231,4,26,3,144,2,5,20,20,0,9,52,34,0,105,400,4,10,10,14,12,204,5,51,12,7,14,23,9,9,15,304,78,1,10,15,14,2,0,42,45,597,43,6,3,13,1,46,3,16,44,80,80,159,85,45,20,45,0,0
Fluoribacter,0,0,1,0,0,0,0,0,1,2,2,0,1,0,0,0,1,0,1,0,0,0,1,3,0,0,0,2,0,0,0,0,0,7,0,1,0,0,1,0,1,0,0,54,0,0,0,0,0,0,0,0,0,30,2,0,0,0,1,0,0,0,0,0,6,0,1,2,2,0,0,0
Tatlockia,0,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,2,0,0,6,0,0,0,0,0,5,0,4,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,4,31,3,0,1,3,0,1,0,1,0,1,2,0,1,0,0,0,0,0
unclassified Legionellaceae,0,0,5,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,1,0,1,3,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,17,2,1,0,1,0,5,0,0,0,2,0,1,0,2,0,0,0,0
Coxiella,0,0,5,0,2,1,0,0,0,1,0,0,2,1,0,1,1,0,0,1,1,0,0,0,1,0,0,4,1,0,0,0,0,16,2,9,0,0,1,0,3,0,0,3,103,0,0,0,6,0,0,0,2,11,0,0,0,0,0,1,0,0,2,0,0,8,0,2,0,10,0,0
Rickettsiella,0,0,4,1,1,0,0,1,1,3,1,0,60,0,0,0,1,0,1,0,2,0,0,1,1,0,0,60,4,0,2,0,0,3,2,1,0,0,1,0,0,3,7,1,1,0,0,1,0,0,0,0,0,7,1,1,1,0,1,2,0,0,1,0,4,0,0,2,0,8,3,0
unclassified Coxiellaceae,0,1,2,1,0,1,5,0,0,1,1,0,97,0,0,0,0,1,0,1,0,0,0,1,0,0,0,14,0,0,0,0,0,6,0,0,3,0,0,1,0,0,3,25,1,1,1,0,0,0,0,0,2,4,0,0,0,0,0,6,0,1,12,9,23,23,1,2,3,1,0,0
Aquicella,2,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,2,9,1,0,0
unclassified Legionellales,0,0,13,3,1,1,39,1,1,3,2,0,10,0,0,0,0,1,1,16,1,0,0,2,2,0,2,17,1,2,0,110,35,37,0,22,2,0,1,10,3,1,39,29,2,0,1,0,0,1,0,3,1,67,6,0,1,2,0,5,1,0,3,13,15,73,4,3,26,35,0,0
Chromatium,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,2,0,0
Thiocapsa,0,0,6,4,1,0,24,0,3,6,1,0,0,0,0,0,0,0,0,0,3,0,1,4,2,0,15,1,0,4,46,0,1,10,2,4,0,0,0,7,0,0,1,0,1,0,0,0,1,0,0,1,0,20,3,0,0,0,0,0,0,0,10,6,5,0,0,7,2,4,0,0
Nitrosococcus,0,0,0,0,0,3,2,0,1,6,1,0,0,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,3,0,12,0,0,0,0,0,0,2,13,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,12,1,0,0,0,6,0,0,0,0
Thiocystis,0,0,1,0,0,0,0,0,6,1,0,0,2,5,0,0,0,0,0,0,1,0,0,4,0,0,20,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9,2,0,0,0,0,0,0,0,0,12,0,0,1,7,0,1,0,0
Thiodictyon,0,0,10,2,0,0,35,0,2,5,0,0,1,0,0,0,0,0,0,0,2,0,1,19,0,0,2,2,0,0,2,0,6,28,0,10,0,1,2,0,0,0,1,1,1,0,4,0,0,0,0,2,0,26,6,1,0,0,0,1,0,1,7,2,3,0,2,2,2,6,0,0
Lamprocystis,0,0,10,1,0,0,42,0,4,4,0,0,0,0,0,0,0,0,0,4,2,0,3,1,0,0,1,2,0,1,0,0,5,5,0,14,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,10,4,0,0,0,0,0,0,0,2,1,35,9,0,0,0,3,0,0
Thiorhodovibrio,0,0,3,0,0,0,14,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,1,0,0,20,6,0,3,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,1,0,0,5,1,0,0,0,11,4,0,0,0
Rheinheimera,0,16,17,5,0,0,14,1,8,20,2,2,3,6,0,0,0,0,0,1,6,0,1,58,5,0,0,14,4,3,4,6,1,31,0,33,0,2,3,3,1,2,6,21,3,0,1,2,7,1,0,1,5,31,10,2,0,0,1,8,0,0,8,15,6,24,0,34,3,1,0,0
unclassified Chromatiaceae,0,0,4,3,0,0,16,0,1,7,2,8,0,4,0,0,0,0,0,1,2,0,0,7,0,0,52,3,0,0,0,0,0,6,0,10,1,0,0,0,0,0,0,17,0,0,1,0,1,0,0,0,1,19,14,0,0,0,0,0,0,0,0,2,29,0,0,14,1,3,0,0
Chromatiaceae: environmental samples,0,0,12,2,0,0,10,0,5,5,0,0,1,10,1,0,0,0,0,1,4,0,0,5,0,0,64,3,0,0,0,0,3,14,0,1,1,0,0,2,1,0,1,0,3,0,0,0,0,0,0,0,0,44,4,0,0,0,0,0,0,0,1,30,0,0,0,3,7,0,0,0
Allochromatium,0,0,7,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,1,3,0,0,5,0,0,52,3,0,0,2,0,1,7,0,11,1,1,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,14,16,0,0,0,0,0,0,0,1,13,14,0,0,5,2,0,1,0
Marichromatium,0,0,7,1,0,0,9,0,5,3,0,0,0,3,1,0,0,0,0,0,0,0,0,6,2,0,2,8,0,0,1,1,1,15,0,16,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,1,0,17,4,0,0,0,0,0,0,0,4,3,2,0,0,6,0,5,0,0
Thioflavicoccus,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,1,2,0,1,6,0,4,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,13,0,1,1,4,0,2,0,0
Arsukibacterium,0,0,1,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,13,4,7,0,0,5,1,0,0,0
Candidatus Nitrosoglobus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,0,0,0,0,0,0,0,6,0,8,1,0,0,0,0,0,0
Pararheinheimera,0,0,4,1,0,0,1,0,0,2,21,0,0,0,0,0,0,0,0,0,1,0,1,4,4,0,0,4,0,0,0,2,2,6,0,2,0,0,0,1,0,1,1,8,1,0,1,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,21,16,7,0,0,7,0,3,0,0
Ectothiorhodospira,0,0,2,0,0,1,49,1,0,7,0,1,1,0,0,0,0,0,0,9,8,0,0,12,1,0,60,9,0,0,0,0,4,15,1,7,3,0,0,0,0,1,1,2,1,0,2,0,1,0,0,2,4,20,16,0,1,0,0,1,0,0,0,8,10,0,0,2,12,2,0,0
Arhodomonas,1,0,4,0,0,3,41,0,0,6,0,1,1,5,0,0,0,0,1,8,0,0,0,5,0,0,0,2,0,0,0,0,8,5,1,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,5,2,13,1,0,0,0,0,1,0,0,13,5,13,0,0,3,3,0,0,0
Nitrococcus,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,39,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,9,0,0,3,0,1,0,0
Halorhodospira,0,0,6,0,0,0,12,0,1,6,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,2,1,1,1,0,0,4,0,2,0,0,0,0,0,0,3,12,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,6,9,10,0,0,9,0,2,0,0
Alkalispirillum,0,0,4,0,0,0,37,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,4,0,7,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,5,2,1,0,0,4,0,0,0
Thioalkalivibrio,3,0,60,9,4,0,158,0,14,50,3,9,21,25,3,4,1,1,1,63,55,0,6,91,7,0,338,38,2,4,37,107,77,83,3,87,9,5,2,8,3,2,69,73,11,1,6,2,5,2,0,21,28,203,89,0,0,0,0,6,0,1,43,92,123,16,6,68,142,10,0,0
Alkalilimnicola,0,0,3,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,2,0,0,4,3,0,13,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,2,0,0,1,5,6,1,0,6,0,0,0,0
unclassified Ectothiorhodospiraceae,0,0,9,5,1,2,11,0,3,4,1,0,0,1,0,0,1,0,0,0,9,0,1,4,1,0,29,4,0,62,32,0,0,15,1,6,0,0,2,2,0,0,1,26,2,0,0,0,0,0,0,1,0,26,11,0,0,1,0,1,0,0,2,9,10,0,2,7,36,3,0,0
Thiohalomonas,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,1,0,4,13,0,0,5,0,0,0,1
Aquisalimonas,0,0,1,0,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,21,0,1,6,0,0,0,0,0,0,0,0,0,3,0,10,0,0,2,0,1,3,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,1,0,0
Thiohalospira,0,0,4,1,0,0,17,0,2,5,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,0,2,2,1,5,6,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,10,2,0,0,0,0,0,0,0,1,38,15,0,0,4,0,1,0,0
Spiribacter,0,0,10,1,1,0,3,0,4,10,1,0,0,0,0,0,0,0,0,0,1,0,1,8,1,0,26,3,0,0,1,0,2,12,0,13,1,0,1,4,0,0,1,1,0,0,0,0,0,0,0,1,2,34,2,0,0,0,0,1,0,0,5,11,27,0,0,5,1,1,0,0
Thioalbus,0,0,4,1,0,0,3,0,1,3,0,0,1,0,0,0,0,0,0,2,6,0,0,4,1,0,0,3,0,1,2,0,1,5,4,17,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,1,11,11,0,0,8,1,1,0,0
Acidihalobacter,1,0,0,1,1,0,16,0,1,14,0,0,0,0,0,0,0,1,0,0,2,0,1,6,0,0,3,3,0,1,0,1,0,16,0,6,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,19,2,0,0,1,0,1,0,0,2,11,3,0,0,11,7,4,0,0
Halothiobacillus,0,0,6,3,0,0,1,0,2,49,0,0,0,0,1,0,0,0,0,2,1,0,1,11,4,0,54,2,0,4,10,0,1,12,0,8,1,1,0,0,1,0,3,1,0,0,4,0,0,1,0,0,0,10,3,0,0,0,0,3,1,0,3,3,34,0,0,12,5,3,0,0
unclassified Halothiobacillaceae,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Granulosicoccus,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,4,0,0,1,1,0,2,0,6,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,27,4,7,11,0,0,1,0,1,0,0,0,0,5,0,3,3,0,0,0,0
Sulfuriflexus,0,0,1,1,0,0,21,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
unclassified Chromatiales,0,1,5,0,0,0,6,0,0,3,1,1,18,0,1,0,0,0,0,2,14,0,1,5,2,0,0,2,0,0,0,0,0,20,0,1,0,1,0,1,1,0,2,3,1,0,0,1,0,0,0,2,1,9,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0
Sulfurivermis,0,0,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,1,0,0,22,0,3,4,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,4,8,0,0,0,0,0,0,3,1,6,5,2,0,0,4,1,0,0,0
Wenzhouxiangella,1,0,2,0,0,1,0,0,2,3,0,0,0,3,1,0,1,0,0,0,2,0,1,1,0,0,0,4,0,0,0,0,0,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0
Woeseia,0,0,4,0,0,0,1,0,0,8,0,0,1,11,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,8,0,0,16,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,9,13,0,0,0,0,0,0,0,0,14,7,0,0,2,0,2,0,0
Lysobacter,0,0,198,26,2,2,156,1,49,71,2,1,106,1,5,1,0,0,1,32,22,1,12,80,6,0,31,42,0,4,90,34,54,153,2,70,2,2,4,27,1,10,14,45,20,0,8,0,0,7,0,12,15,359,44,11,0,2,0,7,0,0,32,64,164,0,17,41,17,26,0,0
Xanthomonas,13,6,183,121,3,49,159,4,22,155,15,6,38,22,9,337,1,82,48,135,112,0,23,127,26,3,375,319,8,5,101,468,108,449,8,151,24,4,70,127,6,5,78,74,18993,3,27,0,17,1446,3,33,41,18274,83,35,3,2,4,25,1,13,59,68,207,54,5,141,152,131,8,0
Xylella,0,0,11,0,1,0,9,0,4,2,2,4,2,5,0,1,0,0,0,1,3,0,1,6,2,0,0,6,0,0,53,0,0,32,2,7,1,0,0,2,1,0,2,3,4,0,1,0,0,0,0,0,4,22,12,0,0,0,1,0,1,0,5,1,2,0,1,6,1,5,0,0
Stenotrophomonas,13,1,451,74,7,12,278,0,101,335,28,6,235,30,33,17,0,1,5,181,115,0,36,282,38,1,537,284,7,41,342,53,208,752,6,259,11,13,29,78,9,3,170,252,75,1,16,8,10,13,67,56,90,1044,149,8,2,3,2,54,2,8,195,188,223,85,9,219,196,157,1,1
Luteimonas,1,0,75,5,1,0,85,0,5,11,1,1,5,2,3,4,1,0,0,4,10,0,5,41,13,1,2,24,0,1,16,0,5,54,0,33,2,0,4,14,1,1,4,13,3,0,1,0,0,1,0,1,8,92,6,0,0,0,0,2,0,2,20,30,39,0,0,21,1,12,0,1
